utc	carrier	address_present	listen5900
2026-09-02T22:33:19.429498911Z	0	0	1
2026-09-02T22:33:19.649662227Z	0	0	1
2026-09-02T22:33:19.869962447Z	0	0	1
2026-09-02T22:33:20.090285682Z	0	0	1
2026-09-02T22:33:20.310826162Z	0	0	1
2026-09-02T22:33:20.531194279Z	0	0	1
2026-09-02T22:33:20.751685354Z	0	0	1
2026-09-02T22:33:20.972088710Z	0	0	1
2026-09-02T22:33:21.192343696Z	0	0	1
2026-09-02T22:33:21.413997627Z	0	0	1
2026-09-02T22:33:21.634523416Z	0	0	1
2026-09-02T22:33:21.855327398Z	0	0	1
2026-09-02T22:33:22.075734615Z	0	0	1
2026-09-02T22:33:22.296069552Z	0	0	1
2026-09-02T22:33:22.516531929Z	0	0	1
2026-09-02T22:33:22.737201465Z	0	0	1
2026-09-02T22:33:22.957547216Z	0	0	1
2026-09-02T22:33:23.201820856Z	0	0	1
2026-09-02T22:33:23.444412687Z	0	0	1
2026-09-02T22:33:23.692532736Z	0	0	1
2026-09-02T22:33:23.942599192Z	0	0	1
2026-09-02T22:33:24.192358840Z	0	0	1
2026-09-02T22:33:24.442373494Z	0	0	1
2026-09-02T22:33:24.691387334Z	0	0	1
2026-09-02T22:33:24.940806400Z	0	0	1
2026-09-02T22:33:25.189491135Z	0	0	1
2026-09-02T22:33:25.438364103Z	0	0	1
2026-09-02T22:33:25.686650888Z	0	0	1
2026-09-02T22:33:25.936593130Z	0	0	1
2026-09-02T22:33:26.185270599Z	0	0	1
2026-09-02T22:33:26.434198482Z	0	0	1
2026-09-02T22:33:26.683889558Z	0	0	1
2026-09-02T22:33:26.933854921Z	0	0	1
2026-09-02T22:33:27.180577678Z	0	0	1
2026-09-02T22:33:27.428823394Z	0	0	1
2026-09-02T22:33:27.677459595Z	0	0	1
2026-09-02T22:33:27.926445838Z	0	0	1
2026-09-02T22:33:28.170576612Z	0	0	1
2026-09-02T22:33:28.416826118Z	0	0	1
2026-09-02T22:33:28.655626202Z	0	0	1
2026-09-02T22:33:28.904428500Z	0	0	1
2026-09-02T22:33:29.154364791Z	0	0	1
2026-09-02T22:33:29.403911867Z	0	0	1
2026-09-02T22:33:29.652413169Z	0	0	1
2026-09-02T22:33:29.902584574Z	0	0	1
2026-09-02T22:33:30.151747201Z	0	0	1
2026-09-02T22:33:30.401745086Z	0	0	1
2026-09-02T22:33:30.650553146Z	0	0	1
2026-09-02T22:33:30.890116334Z	0	0	1
2026-09-02T22:33:31.128616896Z	0	0	1
2026-09-02T22:33:31.367620228Z	0	0	1
2026-09-02T22:33:31.615394393Z	0	0	1
2026-09-02T22:33:31.865759293Z	0	0	1
2026-09-02T22:33:32.115454199Z	0	0	1
2026-09-02T22:33:32.365579157Z	0	0	1
2026-09-02T22:33:32.614629247Z	0	0	1
2026-09-02T22:33:32.864694911Z	0	0	1
2026-09-02T22:33:33.113773481Z	0	0	1
2026-09-02T22:33:33.362903486Z	0	0	1
2026-09-02T22:33:33.612771909Z	0	0	1
2026-09-02T22:33:33.862748049Z	0	0	1
2026-09-02T22:33:34.111685358Z	0	0	1
2026-09-02T22:33:34.361745061Z	0	0	1
2026-09-02T22:33:34.610345246Z	0	0	1
2026-09-02T22:33:34.860255956Z	0	0	1
2026-09-02T22:33:35.109500650Z	0	0	1
2026-09-02T22:33:35.356461853Z	0	0	1
2026-09-02T22:33:35.599002964Z	0	0	1
2026-09-02T22:33:35.848455943Z	0	0	1
2026-09-02T22:33:36.097784221Z	0	0	1
2026-09-02T22:33:36.348027272Z	0	0	1
2026-09-02T22:33:36.598153625Z	0	0	1
2026-09-02T22:33:36.847147391Z	0	0	1
2026-09-02T22:33:37.098081006Z	0	0	1
2026-09-02T22:33:37.347867901Z	0	0	1
2026-09-02T22:33:37.597275976Z	0	0	1
2026-09-02T22:33:37.847268363Z	0	0	1
